3891,4303
178,1147,1
178,1242,1
178,1718,2
178,1797,1
178,1886,1
178,1908,1
178,2217,1
178,2412,1
178,2434,1
178,2469,1
178,2558,2
178,2570,2
178,2694,1
178,2727,1
178,2794,1
178,2802,1
178,2826,5
178,2939,1
178,3017,1
178,3029,1
178,3031,1
178,3164,1
178,3200,1
178,3240,2
178,3403,1
178,3465,1
178,3589,1
178,3659,1
178,3675,1
178,3726,2
178,3774,1
178,3829,1
178,3851,3
178,3875,1
178,4011,1
178,4105,1
179,148,1
179,230,1
179,275,2
179,354,1
179,402,1
179,495,1
179,503,1
179,520,1
179,637,1
179,702,1
179,794,1
179,869,1
179,871,1
179,963,1
179,1051,1
179,1100,1
179,1139,1
179,1140,3
179,1154,1
179,1210,1
179,1229,2
179,1365,1
179,1410,1
179,1661,1
179,1696,1
179,1796,3
179,1824,1
179,1858,1
179,2119,1
179,2199,1
179,2345,1
179,2439,1
179,2468,1
179,2474,1
179,2478,1
179,2534,1
179,2576,1
179,2817,2
179,2948,2
179,2971,1
179,2998,2
179,3021,1
179,3030,1
179,3048,1
179,3146,4
179,3195,1
179,3446,2
179,3724,1
179,3731,1
179,3773,1
179,3940,1
179,4042,1
179,4104,1
179,4144,2
179,4220,1
179,4254,1
180,169,1
180,340,1
180,473,2
180,679,1
180,735,1
180,748,1
180,972,1
180,973,1
180,1154,1
180,1194,1
180,1198,1
180,1254,1
180,1360,1
180,1439,1
180,1658,1
180,1665,1
180,1718,1
180,1734,1
180,1859,1
180,1972,1
180,2068,1
180,2091,1
180,2110,1
180,2144,1
180,2300,1
180,2303,1
180,2319,1
180,2468,1
180,2489,1
180,2576,1
180,2596,1
180,2631,1
180,2931,1
180,2937,1
180,3127,1
180,3533,1
180,3845,1
180,3851,1
180,4010,1
180,4011,1
180,4033,1
180,4187,1
180,4203,1
181,235,1
181,318,1
181,599,1
181,696,1
181,789,1
181,812,5
181,827,1
181,938,1
181,1044,4
181,1162,1
181,1198,2
181,1297,1
181,1299,1
181,1362,1
181,2143,1
181,2453,1
181,2456,1
181,2725,1
181,2727,1
181,2768,1
181,2776,1
181,2826,4
181,2930,1
181,3211,1
181,3371,2
181,3388,1
181,3634,1
181,4011,1
181,4265,1
182,253,2
182,272,1
182,400,1
182,495,1
182,696,2
182,789,1
182,812,3
182,1014,1
182,1044,1
182,1320,2
182,1636,1
182,1702,1
182,1718,3
182,1797,3
182,1858,1
182,1887,1
182,2013,1
182,2123,1
182,2273,1
182,2296,1
182,2522,1
182,2596,1
182,2677,1
182,2716,1
182,2721,1
182,2756,1
182,2826,2
182,2959,1
182,3363,1
182,3371,1
182,3397,1
182,3488,1
182,3589,2
182,3816,1
182,3932,1
182,3950,1
182,3972,1
182,4071,1
183,169,2
183,200,1
183,208,1
183,241,1
183,251,1
183,341,1
183,445,1
183,495,1
183,812,3
183,978,2
183,1037,1
183,1044,1
183,1076,2
183,1100,1
183,1114,1
183,1147,3
183,1198,1
183,1237,1
183,1242,1
183,1321,1
183,1372,2
183,1409,1
183,1542,2
183,1564,1
183,1677,1
183,1815,2
183,1972,2
183,2024,2
183,2077,1
183,2119,1
183,2143,1
183,2167,1
183,2241,4
183,2258,2
183,2592,1
183,2596,3
183,2710,1
183,2794,2
183,2826,1
183,2937,1
183,2990,1
183,3063,1
183,3277,1
183,3371,1
183,3605,1
183,3617,5
183,3625,1
183,3665,1
183,3723,1
183,3726,1
183,3794,1
183,3857,1
183,4011,2
183,4126,1
184,75,1
184,294,3
184,361,1
184,578,1
184,701,2
184,839,1
184,890,1
184,1157,2
184,1236,3
184,1340,1
184,1378,1
184,1393,2
184,1568,1
184,1868,1
184,1908,2
184,1985,1
184,2111,1
184,2204,1
184,2258,2
184,2293,1
184,2479,1
184,2535,2
184,2576,1
184,3030,2
184,3090,2
184,3731,1
184,3858,1
184,4056,1
184,4168,1
185,272,3
185,276,1
185,401,1
185,466,2
185,542,4
185,578,1
185,589,1
185,607,1
185,613,1
185,631,7
185,651,2
185,671,2
185,878,1
185,913,1
185,1233,1
185,1564,1
185,1659,2
185,1859,1
185,2050,1
185,2204,1
185,2258,1
185,2728,1
185,3150,2
185,3153,1
185,3336,1
185,3375,1
185,3523,1
185,3531,2
185,3731,1
185,3858,1
185,3950,1
185,3966,2
185,4005,1
186,71,1
186,257,1
186,332,1
186,542,2
186,563,1
186,578,1
186,631,2
186,948,1
186,1051,1
186,1147,1
186,1233,6
186,1711,1
186,1725,1
186,1797,4
186,2151,1
186,2470,1
186,2622,1
186,2654,1
186,2702,1
186,2740,1
186,3056,1
186,3831,1
186,3966,1
186,4001,1
187,1,1
187,275,1
187,468,1
187,685,2
187,817,2
187,973,2
187,1012,3
187,1076,1
187,1157,1
187,1174,3
187,1376,3
187,1576,1
187,2253,1
187,2490,1
187,2841,1
187,2872,1
187,2875,1
187,3050,6
187,3240,1
187,3868,2
188,177,1
188,253,1
188,506,1
188,817,2
188,967,2
188,1214,1
188,1310,1
188,1322,1
188,1754,1
188,1818,1
188,1823,1
188,1858,1
188,1895,1
188,1921,1
188,1972,1
188,2068,2
188,2119,1
188,2307,1
188,2401,1
188,2633,1
188,2715,1
188,2738,1
188,2739,1
188,2875,1
188,2971,1
188,3050,2
188,3074,1
188,3102,1
188,3174,2
188,3286,1
188,3326,1
188,3360,2
188,3446,1
188,3672,1
188,3704,1
188,4011,1
188,4042,1
188,4055,1
189,47,1
189,185,1
189,275,1
189,542,1
189,637,1
189,685,1
189,882,1
189,915,4
189,973,2
189,1180,1
189,1191,4
189,1286,1
189,1296,1
189,1453,8
189,1575,3
189,1816,1
189,2185,1
189,2330,1
189,2350,1
189,2479,1
189,2589,1
189,2730,1
189,2776,1
189,3561,2
189,3842,1
189,3863,1
189,4011,9
189,4039,2
189,4115,1
190,142,1
190,163,1
190,187,1
190,249,1
190,326,2
190,347,1
190,379,1
190,416,1
190,427,1
190,545,1
190,596,1
190,661,4
190,733,1
190,752,1
190,774,1
190,882,1
190,1018,1
190,1069,1
190,1177,1
190,1264,1
190,1276,1
190,1294,1
190,1309,1
190,1363,2
190,1375,1
190,1447,2
190,1469,1
190,1681,3
190,1711,1
190,1721,1
190,1776,1
190,1858,3
190,1870,1
190,1936,1
190,2010,2
190,2017,1
190,2068,1
190,2110,1
190,2124,1
190,2292,1
190,2350,1
190,2369,6
190,2655,1
190,2667,1
190,2676,1
190,2739,1
190,2926,1
190,2938,1
190,2948,3
190,3054,1
190,3057,2
190,3074,2
190,3282,1
190,3290,1
190,3339,1
190,3363,1
190,3501,1
190,3528,1
190,3681,2
190,3734,3
190,3915,1
190,3980,1
190,3985,1
190,3998,3
190,4041,1
190,4055,2
190,4069,2
190,4086,1
190,4185,1
191,281,3
191,338,1
191,445,1
191,455,1
191,624,2
191,685,1
191,839,1
191,882,1
191,887,1
191,1012,1
191,1054,1
191,1264,1
191,1423,3
191,1504,1
191,1530,1
191,1677,2
191,1930,1
191,2046,1
191,2388,1
191,2435,1
191,2738,1
191,2756,2
191,2829,1
191,2938,1
191,2977,1
191,3074,6
191,3407,1
191,3468,1
191,3531,1
191,3627,1
191,3653,4
191,3707,1
191,3718,1
191,3826,2
191,3961,1
191,4092,2
192,595,1
192,607,1
192,609,1
192,634,1
192,637,1
192,657,1
192,685,1
192,766,1
192,882,5
192,967,1
192,1012,1
192,1046,2
192,1174,4
192,1314,1
192,1339,1
192,1376,1
192,1409,2
192,1543,1
192,1696,1
192,1816,2
192,2013,6
192,2113,6
192,2420,3
192,2435,1
192,2490,1
192,2645,2
192,2738,2
192,2876,1
192,3050,5
192,3074,1
192,3446,1
192,3523,1
192,3718,1
192,3734,2
192,3826,2
192,3841,1
192,3914,1
192,3973,1
192,4055,1
193,272,2
193,297,1
193,327,1
193,355,1
193,379,1
193,393,1
193,482,1
193,596,2
193,607,2
193,621,4
193,657,2
193,795,1
193,834,1
193,882,4
193,945,1
193,967,2
193,1012,4
193,1138,1
193,1174,10
193,1207,3
193,1286,3
193,1341,2
193,1372,1
193,1376,10
193,1385,1
193,1417,1
193,1455,2
193,1513,1
193,1543,3
193,1576,2
193,1858,2
193,1886,1
193,2019,1
193,2258,2
193,2350,2
193,2456,1
193,2533,1
193,2536,1
193,2540,1
193,2659,11
193,2702,3
193,2722,1
193,2839,2
193,2845,1
193,2875,5
193,3050,7
193,3174,2
193,3276,1
193,3277,1
193,3311,1
193,3579,2
193,3623,1
193,3647,1
193,3695,1
193,3780,1
193,4011,7
193,4063,3
194,164,1
194,393,2
194,493,1
194,607,1
194,788,1
194,839,2
194,882,4
194,967,1
194,970,1
194,1018,1
194,1092,1
194,1180,1
194,1198,2
194,1277,3
194,1333,1
194,1337,1
194,1576,1
194,1858,1
194,1900,2
194,2020,1
194,2161,1
194,2343,1
194,2350,2
194,2374,1
194,2401,1
194,2414,1
194,2518,1
194,2533,1
194,2727,5
194,2839,1
194,2894,1
194,2938,1
194,2965,1
194,3050,3
194,3174,1
194,3177,2
194,3446,1
194,3639,3
194,3785,3
194,3804,1
194,3936,1
194,4150,1
194,4155,1
194,4224,1
195,115,1
195,143,1
195,197,1
195,439,1
195,789,1
195,836,3
195,970,1
195,973,2
195,1018,2
195,1076,1
195,1157,3
195,1174,1
195,1191,1
195,1286,1
195,1303,1
195,1304,2
195,1376,1
195,1453,2
195,1461,1
195,1575,1
195,1725,1
195,1734,1
195,1935,1
195,1972,1
195,1994,1
195,2008,1
195,2037,1
195,2041,1
195,2068,5
195,2117,1
195,2167,1
195,2182,1
195,2612,1
195,2702,3
195,2802,1
195,2875,1
195,2881,2
195,2931,1
195,3050,1
195,3057,2
195,3074,2
195,3174,2
195,3363,1
195,3441,1
195,3625,1
195,3774,1
195,4011,5
195,4274,1
196,163,1
196,542,1
196,661,3
196,685,4
196,967,2
196,1012,1
196,1191,2
196,1229,1
196,1409,2
196,1438,1
196,1858,3
196,1986,2
196,2069,1
196,2187,1
196,2244,1
196,2350,1
196,2420,1
196,2489,1
196,2490,1
196,2596,1
196,2872,2
196,2944,1
196,3007,1
196,3045,1
196,3074,3
196,3199,1
196,3317,1
196,3531,1
196,4220,1
197,74,1
197,482,1
197,495,1
197,646,1
197,799,1
197,835,1
197,874,1
197,921,1
197,940,1
197,1055,3
197,1067,1
197,1147,1
197,1198,1
197,1270,1
197,1363,1
197,1428,4
197,1927,2
197,2046,1
197,2049,1
197,2201,1
197,2222,2
197,2236,1
197,2316,2
197,2418,1
197,2516,3
197,2735,1
197,2763,1
197,2764,1
197,2766,1
197,3074,1
197,3261,1
197,3465,1
197,3657,1
197,3794,1
197,3814,1
197,4011,1
197,4115,1
198,88,1
198,169,2
198,177,1
198,225,1
198,251,1
198,310,1
198,318,1
198,380,1
198,679,1
198,927,1
198,948,1
198,970,1
198,1035,1
198,1341,2
198,1456,1
198,2145,1
198,2418,1
198,2435,1
198,2446,1
198,2456,1
198,2654,1
198,2721,1
198,3054,1
198,3324,1
198,3597,1
198,3769,2
198,3791,1
198,3841,1
198,3867,1
198,4011,3
198,4054,1
198,4265,1
199,472,1
199,697,1
199,834,1
199,1035,1
199,1309,1
199,1690,2
199,1852,1
199,1986,1
199,2010,1
199,2371,1
199,2459,1
199,2464,1
199,2576,1
199,2739,1
199,2769,1
199,2881,1
199,3127,1
199,3238,2
199,3240,2
199,3313,1
199,3366,3
199,3394,1
199,3607,1
199,3875,1
199,3928,1
199,3955,1
199,4042,1
199,4055,1
199,4207,2
199,4256,1
200,230,1
200,341,1
200,528,1
200,702,1
200,965,1
200,1085,1
200,1309,1
200,1410,1
200,1666,1
200,2469,1
200,2815,2
200,2833,1
200,2902,1
200,3006,1
200,3185,1
200,3401,1
200,3625,1
200,3865,1
200,3998,1
201,109,1
201,230,1
201,296,1
201,472,1
201,495,1
201,576,1
201,661,7
201,812,1
201,839,1
201,882,1
201,970,1
201,1034,1
201,1363,4
201,1394,2
201,1410,1
201,1438,2
201,1681,3
201,1776,1
201,1823,1
201,1858,2
201,1936,1
201,2139,1
201,2300,1
201,2369,2
201,2412,1
201,2468,1
201,2712,1
201,2727,1
201,2739,2
201,2894,1
201,2919,1
201,2948,5
201,3030,1
201,3045,1
201,3056,1
201,3074,5
201,3209,4
201,3572,1
201,3580,1
201,3985,1
202,253,1
202,341,1
202,488,1
202,537,1
202,551,1
202,577,1
202,834,5
202,853,1
202,866,1
202,890,1
202,1050,1
202,1266,1
202,1291,3
202,1303,3
202,1360,2
202,1362,2
202,1375,1
202,1489,1
202,1590,1
202,1723,2
202,1735,1
202,1769,1
202,1787,1
202,1926,1
202,2120,1
202,2144,1
202,2245,1
202,2283,1
202,2368,1
202,2485,1
202,2506,1
202,2556,2
202,2563,1
202,2567,1
202,2639,1
202,2895,1
202,2906,1
202,2971,1
202,3143,1
202,3169,1
202,3266,1
202,3277,1
202,3312,1
202,3379,1
202,3731,1
202,3819,2
202,3866,1
202,3883,1
202,3982,1
202,4005,1
202,4079,1
202,4256,1
203,39,1
203,52,1
203,109,4
203,193,1
203,281,1
203,372,1
203,401,1
203,450,1
203,651,1
203,852,1
203,914,4
203,915,1
203,976,2
203,1120,1
203,1329,1
203,1380,1
203,1464,1
203,1498,1
203,1733,1
203,1735,1
203,1778,1
203,1828,1
203,1858,1
203,1859,1
203,1943,1
203,1986,2
203,2144,1
203,2258,1
203,2338,3
203,2425,1
203,2676,1
203,2715,1
203,2723,1
203,2725,1
203,2738,2
203,2873,1
203,2889,1
203,2977,1
203,3074,4
203,3205,1
203,3238,1
203,3266,1
203,3621,1
203,3681,1
203,3805,1
203,3811,1
203,3826,1
203,3955,2
203,3973,3
203,4011,1
203,4055,1
203,4249,1
204,109,1
204,169,1
204,212,1
204,372,1
204,402,1
204,882,1
204,921,1
204,967,2
204,1035,1
204,1036,1
204,1037,1
204,1174,4
204,1180,1
204,1366,1
204,1376,4
204,1390,1
204,1602,1
204,1683,1
204,1718,1
204,1867,2
204,1908,1
204,2117,2
204,2134,3
204,2185,1
204,2400,1
204,2612,1
204,2649,1
204,2853,1
204,2965,1
204,3050,4
204,3117,1
204,3174,1
204,3336,1
204,3543,1
204,3559,1
204,3565,1
204,3605,1
204,3670,1
204,3826,3
204,3914,1
204,4042,1
204,4070,1
204,4099,1
205,172,1
205,194,4
205,343,1
205,361,2
205,439,1
205,456,1
205,520,1
205,812,5
205,874,3
205,993,1
205,1114,2
205,1617,1
205,1809,1
205,1963,1
205,2064,1
205,2420,2
205,2428,3
205,2516,1
205,2576,3
205,2629,1
205,2709,1
205,2939,1
205,3211,1
205,3313,1
205,3391,1
205,3446,1
205,3458,2
205,3528,1
205,3797,1
205,4258,2
206,108,1
206,128,1
206,240,1
206,281,1
206,382,1
206,562,1
206,654,1
206,812,8
206,874,2
206,989,1
206,1051,1
206,1233,1
206,1358,1
206,1372,4
206,1394,4
206,1880,2
206,1932,1
206,2091,1
206,2110,1
206,2122,1
206,2123,1
206,2186,1
206,2330,1
206,2350,4
206,2518,1
206,2558,1
206,2703,2
206,2716,1
206,2829,1
206,3039,1
206,3143,1
206,3248,5
206,3252,6
206,3448,1
206,3465,1
206,3472,1
206,3538,9
206,3548,1
206,3606,1
206,3621,1
206,3715,9
206,3731,1
206,3966,1
207,75,3
207,146,1
207,578,2
207,631,2
207,679,3
207,841,1
207,868,1
207,874,2
207,1034,2
207,1147,3
207,1162,1
207,1198,2
207,1210,1
207,1428,1
207,1590,1
207,1680,1
207,1798,3
207,1811,1
207,1864,2
207,1908,4
207,2101,1
207,2204,1
207,2576,1
207,2644,1
207,2670,1
207,2719,1
207,2727,1
207,2869,1
207,2981,2
207,3021,1
207,3074,1
207,3240,1
207,3634,1
207,3657,1
207,3876,2
207,3994,1
207,4137,1
208,128,3
208,213,1
208,361,1
208,433,3
208,766,1
208,812,5
208,1147,1
208,1297,1
208,1365,1
208,1798,1
208,1908,1
208,2350,1
208,2670,2
208,2815,1
208,2819,1
208,3262,1
208,3558,1
208,4055,3
208,4218,1
208,4274,1
209,35,7
209,62,2
209,169,3
209,294,1
209,472,2
209,542,3
209,578,7
209,606,1
209,631,1
209,1092,2
209,1175,3
209,1233,4
209,1236,1
209,1673,1
209,1690,3
209,1742,3
209,1858,3
209,1932,1
209,2110,1
209,2128,1
209,2144,1
209,2152,1
209,2204,7
209,2258,1
209,2622,1
209,2671,1
209,2702,2
209,2728,1
209,2776,1
209,3074,4
209,3308,1
209,3494,4
209,3531,1
209,3634,1
210,169,3
210,173,1
210,334,1
210,361,2
210,472,2
210,501,1
210,679,2
210,774,1
210,812,6
210,841,1
210,855,1
210,882,4
210,970,3
210,978,1
210,1147,3
210,1270,4
210,1358,1
210,1569,1
210,1636,1
210,1652,1
210,1680,1
210,1725,1
210,1936,1
210,2032,1
210,2129,1
210,2167,1
210,2171,1
210,2193,1
210,2300,1
210,2350,1
210,2356,1
210,2379,1
210,2465,1
210,2522,1
210,2533,1
210,2534,1
210,2676,1
210,2687,1
210,2815,2
210,2876,1
210,2881,1
210,2939,1
210,2954,2
210,2967,1
210,3025,1
210,3041,1
210,3127,1
210,3140,1
210,3186,1
210,3235,3
210,3262,2
210,3323,1
210,3391,11
210,3441,1
210,3539,1
210,3553,1
210,3567,1
210,3799,1
210,3828,1
210,4155,1
210,4220,1
210,4231,1
211,1,1
211,198,1
211,338,1
211,393,1
211,476,1
211,684,1
211,835,1
211,882,1
211,894,1
211,967,1
211,970,1
211,1012,4
211,1036,1
211,1157,1
211,1174,2
211,1376,3
211,1414,1
211,1543,3
211,1576,1
211,1677,1
211,1725,1
211,1734,1
211,1836,1
211,1837,1
211,1885,1
211,2037,1
211,2041,1
211,2068,1
211,2221,1
211,2558,1
211,2659,1
211,2715,1
211,2738,1
211,2739,1
211,2741,1
211,2790,1
211,2875,3
211,2881,1
211,2919,2
211,3050,4
211,3074,1
211,3153,1
211,3205,1
211,3363,2
211,3639,1
211,3670,1
211,3826,1
211,3961,1
211,4011,3
211,4063,1
211,4178,1
212,193,1
212,275,2
212,914,1
212,1069,1
212,1487,1
212,1681,2
212,2345,1
212,3470,1
212,4011,1
212,4153,1
213,84,1
213,162,3
213,187,1
213,310,2
213,358,1
213,455,1
213,542,1
213,969,1
213,1012,1
213,1035,2
213,1085,1
213,1111,1
213,1141,2
213,1443,1
213,1544,1
213,1858,2
213,1986,1
213,2046,1
213,2110,1
213,2222,1
213,2331,2
213,2333,2
213,2362,1
213,2417,1
213,2418,2
213,2723,1
213,2776,1
213,2925,1
213,3054,1
213,3315,1
213,3537,1
213,3791,1
213,3811,1
213,4041,1
213,4055,1
213,4092,2
213,4157,1
213,4208,1
214,142,1
214,230,3
214,343,1
214,400,2
214,697,1
214,718,1
214,803,1
214,812,2
214,1140,1
214,1364,1
214,1410,3
214,1606,1
214,1665,1
214,1769,3
214,1830,1
214,1970,1
214,1972,1
214,2350,1
214,3326,1
214,3470,1
214,3858,1
214,3972,2
214,4078,2
214,4111,1
214,4144,1
214,4155,1
214,4235,1
215,57,1
215,88,1
215,90,1
215,281,1
215,361,1
215,429,5
215,455,1
215,538,1
215,542,1
215,692,1
215,832,2
215,997,1
215,1410,3
215,1510,1
215,1513,1
215,1716,1
215,1932,1
215,2064,1
215,2255,1
215,2457,1
215,2483,2
215,2617,1
215,2655,1
215,2709,1
215,2725,1
215,2981,2
215,3672,1
215,3736,1
215,3985,1
215,4035,1
215,4036,1
215,4224,1
216,111,1
216,113,1
216,166,2
216,189,2
216,200,1
216,230,4
216,253,1
216,281,2
216,326,2
216,445,2
216,471,1
216,479,1
216,495,2
216,542,1
216,599,1
216,607,6
216,697,1
216,812,5
216,838,1
216,901,1
216,938,1
216,940,1
216,943,1
216,948,1
216,961,1
216,1014,1
216,1033,1
216,1037,1
216,1115,1
216,1173,1
216,1198,1
216,1230,1
216,1362,2
216,1385,1
216,1410,10
216,1415,1
216,1444,1
216,1466,1
216,1503,1
216,1599,1
216,1699,1
216,1710,1
216,1711,1
216,1727,7
216,1815,1
216,1859,1
216,1885,1
216,1950,1
216,1972,1
216,2049,1
216,2063,1
216,2151,1
216,2157,1
216,2184,1
216,2251,1
216,2337,1
216,2360,1
216,2384,1
216,2412,1
216,2420,1
216,2482,2
216,2542,1
216,2656,1
216,2820,1
216,2876,1
216,2881,1
216,2889,1
216,2894,2
216,2950,2
216,2995,1
216,3124,1
216,3162,1
216,3211,1
216,3235,1
216,3248,1
216,3276,1
216,3281,1
216,3312,1
216,3391,9
216,3418,4
216,3446,1
216,3531,1
216,3567,1
216,3599,4
216,3731,1
216,3775,3
216,3794,1
216,3803,1
216,3828,1
216,3858,1
216,3972,1
216,4254,2
216,4265,1
217,88,3
217,166,2
217,230,4
217,305,2
217,445,1
217,542,1
217,607,5
217,703,1
217,812,7
217,852,1
217,940,2
217,970,1
217,1173,2
217,1230,1
217,1341,2
217,1372,2
217,1410,7
217,1686,1
217,1725,1
217,1727,1
217,1859,1
217,1931,1
217,2187,1
217,2255,1
217,2412,1
217,2423,4
217,2482,1
217,2596,1
217,2967,1
217,3308,1
217,3377,1
217,3393,1
217,3418,3
217,3480,1
217,3501,2
217,3531,1
217,3794,2
218,2,1
218,111,1
218,113,1
218,230,2
218,305,1
218,400,1
218,401,1
218,526,1
218,562,1
218,607,5
218,667,1
218,766,1
218,812,5
218,849,1
218,961,1
218,970,1
218,1014,2
218,1031,1
218,1173,1
218,1198,1
218,1264,1
218,1410,4
218,1529,1
218,1612,1
218,1725,1
218,2214,1
218,2360,1
218,2384,1
218,2558,1
218,2596,1
218,2794,1
218,2806,1
218,2881,1
218,2910,1
218,3041,1
218,3163,1
218,3235,2
218,3281,3
218,3286,1
218,3301,1
218,3391,6
218,3446,1
218,3585,1
218,3695,1
218,3726,2
218,3851,1
218,3875,1
218,3953,1
218,3993,1
218,4085,1
218,4104,1
219,52,2
219,162,1
219,212,1
219,245,1
219,338,1
219,343,1
219,432,1
219,531,1
219,882,2
219,938,1
219,967,1
219,975,1
219,1018,1
219,1076,1
219,1174,3
219,1179,1
219,1207,3
219,1366,2
219,1376,7
219,1409,1
219,1423,1
219,1478,1
219,1603,1
219,1680,1
219,1816,1
219,1836,1
219,1887,1
219,1930,1
219,1972,1
219,1973,1
219,2113,1
219,2185,1
219,2261,1
219,2331,1
219,2437,1
219,2490,1
219,2691,1
219,2738,1
219,2739,1
219,2968,1
219,3074,2
219,3142,1
219,3205,1
219,3213,1
219,3238,1
219,3328,1
219,3536,1
219,3605,1
219,3769,1
219,3798,1
219,3811,1
219,3826,2
219,3841,2
219,3867,1
219,3914,4
219,3973,1
219,4011,2
219,4039,2
219,4055,1
219,4057,1
219,4070,4
219,4074,1
219,4075,1
220,93,1
220,126,1
220,187,1
220,343,1
220,843,1
220,887,1
220,1092,1
220,1098,1
220,1279,1
220,1530,2
220,1539,1
220,1621,1
220,1683,1
220,1780,2
220,1859,1
220,1887,1
220,1930,1
220,2110,1
220,2258,1
220,2533,1
220,2740,1
220,3049,1
220,3718,1
220,3906,1
220,3943,1
220,4070,2
221,297,1
221,429,1
221,542,1
221,661,4
221,900,1
221,914,1
221,940,1
221,1037,1
221,1100,2
221,1117,1
221,1237,1
221,1576,1
221,1687,1
221,1735,1
221,1946,1
221,1972,1
221,2110,2
221,2350,1
221,2486,1
221,2596,2
221,2629,1
221,2654,1
221,2659,1
221,2753,1
221,2931,1
221,2953,1
221,3240,1
221,3857,1
221,4070,2
222,74,1
222,244,1
222,272,1
222,324,1
222,416,3
222,429,1
222,454,1
222,542,2
222,607,1
222,637,1
222,843,1
222,1027,1
222,1117,1
222,1176,1
222,1453,1
222,1683,1
222,1725,1
222,1872,1
222,1997,1
222,2024,1
222,2083,1
222,2110,1
222,2412,1
222,2435,1
222,2596,1
222,2702,1
222,2776,1
222,2925,1
222,2928,1
222,2930,1
222,2931,1
222,3098,3
222,3465,1
222,3531,2
222,3567,1
222,3634,1
222,4070,2
222,4098,2
223,76,1
223,96,1
223,176,1
223,276,1
223,446,1
223,841,1
223,893,1
223,1017,1
223,1147,1
223,1180,2
223,1681,6
223,1908,1
223,1936,2
223,2050,1
223,2350,1
223,2611,1
223,2795,1
223,2820,1
223,2948,2
223,2977,1
223,3021,2
223,3074,1
223,3370,1
223,3566,3
223,3985,3
223,4105,1
223,4137,2
223,4172,1
223,4251,1
223,4255,2
224,93,3
224,377,1
224,429,4
224,455,2
224,631,4
224,852,1
224,915,1
224,916,1
224,938,1
224,969,2
224,1012,1
224,1046,2
224,1101,2
224,1276,1
224,1329,2
224,1337,1
224,1505,1
224,1530,2
224,1683,1
224,1776,1
224,1899,1
224,2036,3
224,2046,1
224,2164,1
224,2330,1
224,2469,1
224,2596,1
224,2622,1
224,2776,1
224,2922,1
224,3051,1
224,3727,1
224,3768,6
224,3841,1
224,4092,1
224,4236,1
225,108,1
225,173,1
225,251,1
225,281,2
225,416,2
225,429,2
225,542,4
225,573,1
225,613,1
225,651,1
225,671,1
225,884,1
225,967,1
225,1051,1
225,1111,4
225,1175,1
225,1229,1
225,1233,1
225,1362,2
225,1421,1
225,1576,1
225,1740,1
225,1742,1
225,1859,1
225,2110,1
225,2255,1
225,2478,1
225,2535,1
225,2540,1
225,2702,1
225,2722,1
225,2756,3
225,2894,1
225,3044,5
225,3128,2
225,3150,1
225,3175,2
225,3248,1
225,3313,1
225,3446,1
225,3523,3
225,3530,1
225,3531,1
225,3584,2
225,3621,1
225,3711,1
225,3858,1
225,4011,1
225,4070,2
225,4116,1
225,4141,1
225,4168,1
225,4236,1
225,4256,1
226,276,1
226,281,1
226,600,1
226,605,1
226,661,3
226,1037,1
226,1117,1
226,1341,1
226,1776,1
226,1860,1
226,1964,1
226,2013,2
226,2079,1
226,2145,1
226,2617,1
226,3201,1
226,3339,1
226,3681,2
226,3712,1
226,3973,1
226,4029,1
226,4070,4
227,7,3
227,27,1
227,42,1
227,48,3
227,147,2
227,169,1
227,172,1
227,230,1
227,310,2
227,348,1
227,361,1
227,447,1
227,495,1
227,501,1
227,520,1
227,555,1
227,562,1
227,582,1
227,812,3
227,856,1
227,912,2
227,981,1
227,1034,1
227,1076,1
227,1089,2
227,1099,2
227,1114,1
227,1138,1
227,1162,2
227,1198,2
227,1201,1
227,1210,2
227,1267,1
227,1365,2
227,1372,1
227,1410,1
227,1430,1
227,1646,3
227,1702,1
227,2024,2
227,2061,3
227,2139,1
227,2143,2
227,2169,1
227,2350,1
227,2358,1
227,2428,3
227,2456,2
227,2725,1
227,2859,1
227,2939,2
227,2995,1
227,3028,1
227,3198,1
227,3252,1
227,3277,1
227,3608,1
227,3794,1
227,3828,4
227,3925,1
228,45,1
228,47,1
228,90,1
228,109,1
228,142,1
228,194,3
228,272,1
228,326,1
228,343,2
228,361,2
228,445,2
228,486,3
228,495,1
228,525,1
228,539,1
228,542,1
228,545,2
228,573,1
228,578,1
228,623,3
228,701,1
228,766,1
228,774,1
228,789,2
228,812,9
228,819,1
228,827,1
228,865,1
228,880,1
228,916,1
228,950,1
228,966,6
228,970,1
228,1010,1
228,1020,1
228,1022,1
228,1044,1
228,1092,1
228,1138,1
228,1230,1
228,1362,1
228,1372,1
228,1667,1
228,1680,1
228,1835,1
228,1908,1
228,1998,1
228,2282,1
228,2350,2
228,2428,1
228,2469,1
228,2484,2
228,2495,1
228,2596,1
228,2676,1
228,2694,1
228,2794,2
228,2826,4
228,2925,1
228,2928,2
228,3058,1
228,3111,1
228,3134,1
228,3139,1
228,3256,1
228,3585,1
228,3625,2
228,3698,1
228,3700,1
228,3726,1
228,3735,4
228,3745,1
228,3774,1
228,3805,1
228,3831,1
228,3857,1
228,3923,1
228,4010,1
228,4054,2
228,4197,1
228,4201,1
228,4218,1
228,4240,1
229,30,1
229,208,1
229,257,2
229,326,2
229,361,1
229,704,1
229,789,2
229,970,1
229,998,1
229,1065,1
229,1198,3
229,1487,1
